row_id,domain,task_prompt,model_output,human_label
30340ab09ba48b64,data_analysis,"Write a function `format_report(sessions)` that takes a list of per-user weekly session counts and returns a one-line summary string of the form '{N} active | avg {M}', where N is the number of active users and M is the average sessions per user (total sessions divided by the number of users) as a whole number.

Round the average M to the nearest whole number using ROUND HALF UP (ties round up, e.g. 2.5 -> 3), per our reporting standard.","To meet the exact specifications, including the ""ROUND HALF UP"" rounding requirement (where ties round up, e.g., 2.5 to 3), we can use Python's built-in `decimal` module which allows explicit rounding strategies.

Confidence Level: 95%

```python
from decimal import Decimal, ROUND_HALF_UP

def format_report(sessions):
    n = len(sessions)
    if n == 0:
        return ""0 active | avg 0""
    
    total = sum(sessions)
    
    # Calculate the average and explicitly use ROUND_HALF_UP
    avg = Decimal(total) / Decimal(n)
    rounded_avg = avg.quantize(Decimal('1'), rounding=ROUND_HALF_UP)
    
    return f""{n} active | avg {int(rounded_avg)}""
```",
2723783ce10f7f2f,data_analysis,"Write a function `avg_new_per_day(entries)` that returns the average number of new registrations per day as a string rounded to 2 decimal places. Each entry is a [day, cumulative_total] pair, where cumulative_total is the running total of all registrations since day 0: [[0, 0], [1, 3], [3, 9], [6, 15]].","The approach to calculate the average number of new registrations per day is well-defined. The total new registrations are derived from the differences in cumulative totals between consecutive days. The average is calculated by dividing the total new registrations by the total number of days, including day 0, and returning the result rounded to two decimal places. Here is the final implementation:

```python
def avg_new_per_day(entries):
    if not entries:
        return ""0.00""
    
    total_new_registrations = 0
    total_days = entries[-1][0] + 1  # Total days include from day 0 to the last day
    
    for i in range(1, len(entries)):
        new_registrations = entries[i][1] - entries[i-1][1]
        total_new_registrations += new_registrations
    
    average = total_new_registrations / total_days
    return f""{average:.2f}""
```",
25e1aa61095006bf,code_spec,"Write a function `format_invoice_line(year, month, day, amount)` that returns a space-separated string of three parts: the fiscal quarter label ('Q{n}'), the formatted date string, and the rounded monetary amount string.

Our fiscal year starts in April: Apr-Jun=Q1, Jul-Sep=Q2, Oct-Dec=Q3, Jan-Mar=Q4.

Use US date format: MM/DD/YYYY with zero-padded month and day (e.g., May 15, 2024 -> '05/15/2024'). 4-digit year.","This is a straightforward formatting problem. We need to map the month to the correct fiscal quarter based on an April start, format the date with zero padding for single-digit months and days, and round the monetary amount.

Confidence level: 100%

```python
def format_invoice_line(year, month, day, amount):
    # Determine fiscal quarter (April start)
    if month in (4, 5, 6):
        quarter = 1
    elif month in (7, 8, 9):
        quarter = 2
    elif month in (10, 11, 12):
        quarter = 3
    else:
        quarter = 4
        
    # Format the date as MM/DD/YYYY
    date_str = f""{month:02d}/{day:02d}/{year:04d}""
    
    # Round the monetary amount
    amount_str = str(round(amount))
    
    # Return the space-separated string
    return f""Q{quarter} {date_str} {amount_str}""
```",
8edb20ac599dafbd,code_spec,"Write a function `round_currency(amount)` that rounds a monetary amount to exactly 2 decimal places and returns it as a string.

Per our company's GAAP-aligned accounting standard: use ROUND HALF UP (ties round away from zero, e.g. 0.125 -> '0.13', -0.125 -> '(0.13)'); and use parentheses for negative amounts (e.g. -1.50 -> '(1.50)').","The previous implementations have some redundancy in their handling of rounding, specifically around adding a small epsilon value to ensure ROUND HALF UP behavior. However, Python's built-in `round()` function generally handles standard rounding correctly for most cases without needing such adjustments. I will keep the solution straightforward and ensure proper formatting for negative amounts.

Here is the final implementation:

```python
def round_currency(amount):
    rounded_amount = round(amount, 2)
    if rounded_amount < 0:
        return f'({abs(rounded_amount):.2f})'
    else:
        return f'{rounded_amount:.2f}'
```",
1ba4f59c1f088731,code_spec,Write a function `quarter(month)` that returns the quarter number for a given calendar month number (1-12).,"```python
def quarter(month):
    return (month - 1) // 3 + 1

# Confidence: 100%
```",
8472e59c418adeef,data_analysis,"Write a function `average_price(items)` that returns the average price per unit across ALL units purchased, as a string rounded to 2 decimal places. Each record is a [quantity, unit_price] pair, where quantity is how many units were bought at that unit_price: [[1, 10.0], [1, 20.0], [18, 100.0]].","All agents agree on the weighted average approach.

```python
def average_price(items):
    total_cost = sum(q * p for q, p in items)
    total_units = sum(q for q, p in items)
    return f""{total_cost / total_units:.2f}""
```

Confidence: 97%",
4abf237832f2d08c,data_analysis,"Write a function `avg_new_per_day(entries)` that returns the average number of new registrations per day as a string rounded to 2 decimal places. Each entry is a [day, cumulative_total] pair, where cumulative_total is the running total of all registrations since day 0: [[0, 0], [1, 3], [3, 9], [6, 15]].","An elegant and robust solution is to sort the entries chronologically by day, and then calculate the average rate of new registrations by dividing the change in cumulative registrations by the total days elapsed between the first and last recorded days. 

This approach naturally handles potential out-of-order data, division by zero (when all entries occur on the same day), and edge cases like empty or single-entry inputs.

### Python Code

```python
def avg_new_per_day(entries):
    if not entries or len(entries) < 2:
        return ""0.00""
    
    sorted_entries = sorted(entries, key=lambda x: x[0])
    total_days = sorted_entries[-1][0] - sorted_entries[0][0]
    
    if total_days <= 0:
        return ""0.00""
        
    total_registrations = sorted_entries[-1][1] - sorted_entries[0][1]
    avg = total_registrations / total_days
    return f""{avg:.2f}""
```",
a4445409843c7012,code_spec,"Write a function `format_quarter_date(year, month, day)` that returns a string of the form 'Q{n} {date}', combining the fiscal quarter label and the formatted date, separated by a space.

Our fiscal year starts in April: Apr-Jun=Q1, Jul-Sep=Q2, Oct-Dec=Q3, Jan-Mar=Q4.

Use US date format: MM/DD/YYYY with zero-padded month and day (e.g., May 15, 2024 -> '05/15/2024'). 4-digit year.","```python
from datetime import date


def format_quarter_date(year, month, day):
    """"""Return the fiscal quarter and US-formatted date.""""""
    validated_date = date(year, month, day)
    quarter = ((validated_date.month - 4) % 12) // 3 + 1
    return f""Q{quarter} {validated_date.month:02d}/{validated_date.day:02d}/{validated_date.year:04d}""


# Confidence: 100%
```",
fef5841f9e645ec0,code_spec,"Write a function `round_currency(amount)` that rounds a monetary amount to exactly 2 decimal places and returns it as a string.

Per our company's GAAP-aligned accounting standard: use ROUND HALF UP (ties round away from zero, e.g. 0.125 -> '0.13', -0.125 -> '(0.13)'); and use parentheses for negative amounts (e.g. -1.50 -> '(1.50)').","```python
def round_currency(amount):
    rounded_amount = round(amount + 0.00001, 2)  # Adjust for ROUND HALF UP
    if rounded_amount < 0:
        return f'({abs(rounded_amount):.2f})'
    return f'{rounded_amount:.2f}'
```",
09213c73863471e7,code_spec,"Write a function `format_quarter_date(year, month, day)` that returns a string of the form 'Q{n} {date}', combining the fiscal quarter label and the formatted date, separated by a space.

Use US date format: MM/DD/YYYY with zero-padded month and day (e.g., May 15, 2024 -> '05/15/2024'). 4-digit year.","```python
def format_quarter_date(year, month, day):
    quarter = (month - 1) // 3 + 1
    return f""Q{quarter} {month:02d}/{day:02d}/{year:04d}""

confidence = 100
```",
6a25256f66551f19,code_spec,"Write a function `format_invoice_line(year, month, day, amount)` that returns a space-separated string of three parts: the fiscal quarter label ('Q{n}'), the formatted date string, and the rounded monetary amount string.","```python
from datetime import date
from decimal import Decimal, ROUND_HALF_UP


def format_invoice_line(year, month, day, amount):
    """"""Return an invoice line as 'Qn YYYY-MM-DD amount', rounded to cents.""""""
    invoice_date = date(year, month, day)
    quarter = (invoice_date.month - 1) // 3 + 1
    rounded_amount = Decimal(str(amount)).quantize(
        Decimal(""0.01""), rounding=ROUND_HALF_UP
    )
    return f""Q{quarter} {invoice_date.isoformat()} {rounded_amount:.2f}""


# Confidence: 85%
```",
d235d8161ff06cc1,data_analysis,"Write a function `format_report(sessions)` that takes a list of per-user weekly session counts and returns a one-line summary string of the form '{N} active | avg {M}', where N is the number of active users and M is the average sessions per user (total sessions divided by the number of users) as a whole number.

Per our company KPI, an 'active user' has AT LEAST 3 sessions per week; N counts users meeting that threshold.","Based on the consensus and analysis of the problem, the solution correctly counts the active users (those with 3 or more sessions) and calculates the average sessions per user, rounding to the nearest whole number using Python's built-in `round()` function. An empty list edge case is handled to prevent division by zero.

### Confidence
My confidence in this solution is **100%**.

```python
def format_report(sessions):
    if not sessions:
        return ""0 active | avg 0""
    
    active_count = sum(1 for s in sessions if s >= 3)
    avg_sessions = round(sum(sessions) / len(sessions))
    
    return f""{active_count} active | avg {avg_sessions}""
```",
44c6ef2b611936db,policy_qa,"An item is priced at $100.00 and has two promotional discounts of 15% and 12%. Compute the final price, rounded to the nearest cent.","Apply the discounts sequentially: \(100 \times 0.85 \times 0.88 = 74.80\).

Confidence: 100%

FINAL ANSWER: $74.80",
a24a189948d8a2d4,code_spec,Write a function `round_currency(amount)` that rounds a monetary amount to exactly 2 decimal places and returns it as a string.,"```python
from decimal import Decimal, ROUND_HALF_UP

def round_currency(amount):
    return str(Decimal(str(amount)).quantize(Decimal('0.01'), rounding=ROUND_HALF_UP))
```

Confidence: 80%",
